"","sub","cond","item","seq","start_time","end_time","duration_ms"
"15310",35,2,7,56,5815159,5817923,2764
"15511",35,2,34,57,5824613,5828323,3710
"15913",35,3,20,58,5860497,5863052,2555
"16119",35,2,64,59,5868085,5871316,3231
"16415",35,3,80,60,5897440,5901824,4384
"1659",35,2,31,61,5905590,5911092,5502
"16717",35,3,23,62,6087341,6089782,2441
"16914",35,1,51,63,6093843,6095958,2115
"17212",35,3,59,64,6114581,6116366,1785
"17614",35,1,45,65,6137708,6143526,5818
"18312",35,1,21,66,6192152,6199719,7567
"18510",35,3,50,67,6208076,6213015,4939
"19012",35,2,67,68,6253647,6256898,3251
"19212",35,1,60,69,6275555,6278555,3000
"1949",35,2,73,70,6289978,6294235,4257
"19514",35,3,89,71,6297719,6300352,2633
"19811",35,3,17,72,6332074,6335544,3470
"20116",35,2,70,73,6355742,6361481,5739
"20217",35,2,76,74,6365689,6368561,2872
"2075",35,3,5,75,6409261,6413369,4108
"20916",35,2,1,76,6432168,6436186,4018
"21215",35,2,55,77,6452456,6457852,5396
"21613",35,3,83,78,6508773,6511402,2629
"21915",35,2,4,79,6535238,6540202,4964
"22212",35,2,19,80,6580102,6585395,5293
"2249",35,3,38,81,6592645,6598463,5818
"22713",35,1,54,82,6610743,6614499,3756
"2309",35,2,88,83,6635722,6639534,3812
"23116",35,2,58,84,6643541,6647222,3681
"23415",35,1,90,85,6664723,6669700,4977
"23513",35,1,69,86,6673220,6678244,5024
"2379",35,1,36,87,6688173,6691534,3361
"23915",35,3,74,88,6701593,6703973,2380
"24117",35,1,48,89,6719463,6723517,4054
"24513",35,1,39,90,6753476,6757522,4046
"1070",36,2,54,1,11213356,11219615,6259
"1350",36,2,39,2,11232889,11238130,5241
"1560",36,2,69,3,11244628,11249102,4474
"1660",36,3,28,4,11252660,11257578,4918
"2250",36,2,6,5,11300373,11303899,3526
"2516",36,3,58,6,11319827,11322513,2686
"2719",36,2,81,7,11328260,11333088,4828
"2911",36,3,76,8,11343808,11349032,5224
"3112",36,1,53,9,11361434,11365721,4287
"3616",36,1,11,10,11391513,11395313,3800
"3914",36,1,71,11,11405757,11409985,4228
"4010",36,1,41,12,11412318,11416089,3771
"4314",36,3,7,13,11429597,11432530,2933
"4514",36,3,67,14,11440112,11443177,3065
"4712",36,2,66,15,11455360,11458841,3481
"5116",36,1,35,16,11488564,11491762,3198
"5511",36,1,44,17,11517229,11522058,4829
"5814",36,1,17,18,11535055,11537930,2875
"6212",36,3,10,19,11556320,11559663,3343
"6515",36,3,79,20,11571757,11574327,2570
"6710",36,3,73,21,11584324,11588675,4351
"6917",36,1,50,22,11598964,11602814,3850
"7319",36,3,85,23,11624441,11627800,3359
"7412",36,1,80,24,11631887,11636139,4252
"7611",36,1,65,25,11644883,11648007,3124
"7816",36,1,32,26,11702891,11706144,3253
"8012",36,2,63,27,11711887,11715793,3906
"818",36,2,12,28,11719008,11723964,4956
"8717",36,2,51,29,11761131,11764693,3562
"999",36,1,62,30,11844456,11849629,5173
"10015",36,2,33,31,11852415,11855246,2831
"10214",36,1,5,32,11860890,11864477,3587
"10610",36,3,46,33,11882561,11886294,3733
"10812",36,3,31,34,11894069,11897014,2945
"11117",36,3,40,35,11912021,11914466,2445
"11417",36,2,24,36,11927523,11930409,2886
"11618",36,1,8,37,11937291,11940542,3251
"11816",36,3,64,38,11945789,11949286,3497
"11913",36,2,48,39,11952538,11955249,2711
"12213",36,1,14,40,11966398,11969249,2851
"12510",36,3,82,41,11979767,11983648,3881
"13117",36,3,52,42,12021235,12023815,2580
"13413",36,1,26,43,12037077,12040131,3054
"13612",36,2,18,44,12044558,12047599,3041
"13816",36,2,3,45,12052125,12055244,3119
"14013",36,1,20,46,12062258,12065631,3373
"14215",36,2,42,47,12069809,12073659,3850
"14414",36,1,29,48,12077914,12080944,3030
"14919",36,3,61,49,12105467,12110528,5061
"15014",36,1,59,50,12114471,12117448,2977
"15215",36,3,13,51,12123498,12125962,2464
"15512",36,1,86,52,12136531,12139866,3335
"15614",36,1,23,53,12142507,12145280,2773
"15914",36,2,21,54,12156997,12159813,2816
"16120",36,1,89,55,12166150,12168744,2594
"16213",36,3,4,56,12171805,12175134,3329
"16416",36,2,30,57,12347720,12350333,2613
"16813",36,2,84,58,12366005,12370003,3998
"16915",36,2,78,59,12373368,12376298,2930
"17011",36,3,22,60,12378453,12381551,3098
"17213",36,1,77,61,12387529,12390171,2642
"17311",36,1,74,62,12392658,12395096,2438
"17420",36,1,83,63,12396968,12402069,5101
"17512",36,3,16,64,12405195,12408587,3392
"17711",36,2,72,65,12412692,12415192,2500
"17814",36,2,36,66,12417471,12423403,5932
"18118",36,2,75,67,12435405,12437643,2238
"18313",36,3,19,68,12446417,12449804,3387
"18511",36,2,45,69,12454240,12457003,2763
"18710",36,2,60,70,12461081,12463771,2690
"19013",36,2,9,71,12473164,12476831,3667
"19213",36,3,37,72,12481367,12486205,4838
"19615",36,2,90,73,12506942,12510838,3896
"19714",36,3,43,74,12513046,12516164,3118
"20117",36,3,49,75,12533706,12536860,3154
"20814",36,2,87,76,12573472,12576373,2901
"20917",36,3,1,77,12579497,12582743,3246
"21117",36,1,47,78,12587432,12589793,2361
"21414",36,3,34,79,12600785,12603893,3108
"21614",36,2,27,80,12608354,12611253,2899
"21813",36,2,15,81,12616489,12619036,2547
"22012",36,3,25,82,12623804,12626079,2275
"22213",36,3,88,83,12630367,12633877,3510
"22714",36,1,56,84,12662821,12665749,2928
"22914",36,2,57,85,12670727,12673205,2478
"23314",36,1,68,86,12693462,12696237,2775
"23514",36,1,38,87,12708870,12712382,3512
"24310",36,3,70,88,12755448,12758838,3390
"24413",36,1,2,89,12761279,12765846,4567
"24612",36,3,55,90,12771370,12774419,3049
"960",37,3,45,1,14978985,14982084,3099
"1280",37,1,28,2,14992838,14996539,3701
"1460",37,3,87,3,15001257,15004172,2915
"1669",37,3,39,4,15013107,15015480,2373
"1950",37,1,52,5,15027255,15031838,4583
"2380",37,3,54,6,15062864,15065943,3079
"2720",37,1,10,7,15084639,15087580,2941
"3113",37,2,68,8,15105721,15108045,2324
"3212",37,3,3,9,15114066,15116413,2347
"3813",37,3,84,10,15145519,15149853,4334
"3915",37,2,74,11,15152677,15155293,2616
"4218",37,1,70,12,15169527,15174102,4575
"4410",37,1,40,13,15188439,15190061,1622
"4713",37,3,81,14,15204353,15207142,2789
"4911",37,2,29,15,15223358,15227137,3779
"5117",37,2,89,16,15232183,15233926,1743
"5211",37,2,2,17,15236748,15240198,3450
"5512",37,2,32,18,15258951,15261058,2107
"6017",37,2,26,19,15285142,15287009,1867
"6213",37,1,67,20,15293264,15295199,1935
"6414",37,1,43,21,15305156,15307118,1962
"6918",37,1,22,22,15330412,15332191,1779
"727",37,1,25,23,15342338,15344143,1805
"7612",37,3,6,24,15359838,15363287,3449
"7817",37,2,53,25,15369371,15370849,1478
"819",37,3,33,26,15461558,15465422,3864
"8611",37,2,86,27,15485287,15487400,2113
"8812",37,3,72,28,15498628,15500465,1837
"8912",37,3,57,29,15504499,15506041,1542
"9122",37,1,4,30,15515600,15517433,1833
"9415",37,3,18,31,15530272,15533658,3386
"9613",37,3,30,32,15538302,15540401,2099
"10016",37,3,69,33,15559321,15561433,2112
"10115",37,3,66,34,15565870,15567601,1731
"10215",37,2,77,35,15570850,15573778,2928
"10313",37,3,90,36,15578661,15582061,3400
"10415",37,1,7,37,15585176,15587882,2706
"10611",37,2,20,38,15592809,15596554,3745
"10910",37,1,64,39,15608648,15613458,4810
"11018",37,2,62,40,15615821,15619946,4125
"11118",37,1,16,41,15622622,15626250,3628
"11314",37,1,34,42,15631750,15634334,2584
"11619",37,2,38,43,15646348,15648293,1945
"11817",37,2,23,44,15653546,15655098,1552
"12119",37,3,27,45,15664286,15666306,2020
"12511",37,1,82,46,15683703,15687222,3519
"12618",37,2,8,47,15691148,15695272,4124
"1289",37,1,55,48,15699989,15703797,3808
"13313",37,2,80,49,15726713,15728853,2140
"13513",37,3,63,50,15740986,15743675,2689
"13613",37,2,35,51,15749989,15752779,2790
"14014",37,1,49,52,15770720,15773283,2563
"14216",37,3,21,53,15780620,15785147,4527
"14415",37,3,9,54,15793359,15795460,2101
"14614",37,2,56,55,15799820,15801577,1757
"14813",37,1,85,56,15806446,15809076,2630
"15015",37,2,65,57,15822642,15825929,3287
"15216",37,3,42,58,15834438,15836964,2526
"15615",37,2,44,59,15857191,15860260,3069
"15915",37,1,31,60,15872145,15875252,3107
"16121",37,3,48,61,15883651,15885213,1562
"16310",37,1,37,62,15889704,15892908,3204
"16610",37,3,75,63,15903506,15904956,1450
"16814",37,1,88,64,16084476,16087159,2683
"16916",37,1,61,65,16089467,16091454,1987
"17214",37,1,58,66,16110377,16112047,1670
"17421",37,2,5,67,16119043,16121839,2796
"17615",37,3,24,68,16127879,16131807,3928
"18011",37,2,47,69,16152258,16155099,2841
"18214",37,3,12,70,16165621,16169535,3914
"18512",37,1,73,71,16187529,16188895,1366
"18612",37,1,79,72,16192042,16194240,2198
"18711",37,3,78,73,16196331,16199539,3208
"19014",37,2,41,74,16219936,16222465,2529
"19410",37,2,17,75,16241892,16244875,2983
"19715",37,2,11,76,16254805,16257088,2283
"19917",37,1,46,77,16261526,16264552,3026
"20118",37,1,76,78,16269624,16272146,2522
"20517",37,2,71,79,16292615,16296208,3593
"2076",37,3,51,80,16306428,16309785,3357
"20918",37,1,1,81,16316691,16318954,2263
"21314",37,2,83,82,16337070,16339241,2171
"21615",37,1,19,83,16353794,16357905,4111
"22318",37,1,13,84,16396852,16399006,2154
"22613",37,2,50,85,16413440,16416067,2627
"23010",37,3,60,86,16432941,16435570,2629
"23515",37,3,15,87,16462591,16467694,5103
"23815",37,2,59,88,16481965,16484666,2701
"24514",37,2,14,89,16520737,16523595,2858
"24717",37,3,36,90,16528883,16531955,3072
"970",38,1,3,1,17269114,17276482,7368
"1150",38,3,44,2,17285570,17290842,5272
"1470",38,3,77,3,17309589,17314104,4515
"1570",38,3,47,4,17318146,17329086,10940
"1740",38,2,13,5,17339107,17344203,5096
"1960",38,3,86,6,17349630,17354126,4496
"2517",38,1,6,7,17406889,17410879,3990
"2912",38,1,45,8,17435154,17441060,5906
"3114",38,1,75,9,17447786,17450404,2618
"349",38,1,39,10,17472675,17476652,3977
"3711",38,1,90,11,17489991,17493652,3661
"4011",38,1,84,12,17526764,17529742,2978
"4116",38,1,48,13,17534003,17537309,3306
"4515",38,1,51,14,17562230,17564778,2548
"4714",38,3,11,15,17571961,17575349,3388
"4912",38,2,10,16,17583769,17586941,3172
"5212",38,3,74,17,17604101,17608286,4185
"5415",38,1,78,18,17622279,17625781,3502
"5713",38,3,26,19,17652744,17656384,3640
"6315",38,3,50,20,17750530,17755821,5291
"6516",38,2,76,21,17765195,17770359,5164
"6617",38,2,52,22,17857520,17861680,4160
"6812",38,3,38,23,17872233,17876441,4208
"7012",38,3,29,24,17883691,17888448,4757
"7320",38,2,37,25,17902495,17907667,5172
"7716",38,3,2,26,17934195,17939513,5318
"7915",38,3,35,27,17949560,17956313,6753
"8110",38,2,49,28,17962314,17965073,2759
"859",38,3,8,29,18025123,18028242,3119
"8913",38,3,59,30,18054493,18060901,6408
"9216",38,1,60,31,18086792,18090163,3371
"9715",38,3,83,32,18201931,18207368,5437
"9813",38,1,27,33,18211237,18215685,4448
"10017",38,1,63,34,18222236,18225079,2843
"10116",38,1,18,35,18336271,18339745,3474
"10612",38,2,73,36,18375332,18381253,5921
"10813",38,2,43,37,18394255,18397037,2782
"11119",38,1,72,38,18414917,18420664,5747
"11212",38,1,15,39,18425828,18428685,2857
"11418",38,3,20,40,18437598,18441030,3432
"11818",38,3,53,41,18469250,18471398,2148
"12214",38,2,25,42,18498773,18503191,4418
"12512",38,1,21,43,18537837,18540997,3160
"12810",38,1,54,44,18556330,18561551,5221
"13219",38,1,9,45,18594233,18596527,2294
"13414",38,1,12,46,18602917,18607388,4471
"13614",38,1,66,47,18616433,18621778,5345
"13910",38,3,17,48,18643572,18647920,4348
"14217",38,1,57,49,18666518,18671000,4482
"14416",38,1,36,50,18683463,18686371,2908
"14711",38,1,69,51,18701936,18704400,2464
"14814",38,1,33,52,18709525,18713220,3695
"15016",38,2,61,53,18722007,18725337,3330
"15217",38,3,80,54,18744283,18747025,2742
"15311",38,2,34,55,18752237,18756734,4497
"15513",38,1,42,56,18763588,18766370,2782
"16010",38,2,64,57,18804286,18806927,2641
"16122",38,2,82,58,18812636,18817322,4686
"16611",38,2,46,59,18908103,18912149,4046
"16917",38,2,88,60,18984424,18988619,4195
"17215",38,1,81,61,19006712,19009483,2771
"17422",38,2,16,62,19031460,19034902,3442
"17712",38,2,22,63,19051702,19055836,4134
"18215",38,3,23,64,19084165,19086697,2532
"18416",38,3,14,65,19092942,19096372,3430
"18613",38,3,56,66,19102123,19105076,2953
"1888",38,3,71,67,19115038,19120412,5374
"19015",38,3,89,68,19128528,19132133,3605
"19115",38,2,79,69,19134976,19139336,4360
"19214",38,3,5,70,19142166,19148813,6647
"19411",38,3,65,71,19156337,19159741,3404
"19515",38,2,7,72,19161995,19164549,2554
"19716",38,2,4,73,19170299,19176110,5811
"19918",38,2,67,74,19182070,19186446,4376
"20010",38,2,58,75,19189202,19193677,4475
"20613",38,3,62,76,19233758,19239301,5543
"21415",38,2,70,77,19300486,19305084,4598
"21513",38,3,68,78,19309790,19313937,4147
"21814",38,2,1,79,19330279,19333838,3559
"22013",38,1,87,80,19347665,19353246,5581
"22214",38,3,32,81,19367180,19369671,2491
"22515",38,2,40,82,19381312,19386652,5340
"22715",38,1,30,83,19392370,19395352,2982
"23117",38,3,41,84,19422338,19425152,2814
"23416",38,2,31,85,19440863,19444199,3336
"23613",38,1,24,86,19449723,19454888,5165
"23816",38,2,55,87,19461930,19463928,1998
"2407",38,2,19,88,19469088,19470711,1623
"24211",38,2,85,89,19477047,19480872,3825
"24311",38,2,28,90,19489476,19493368,3892
"1360",39,3,64,1,25602226,25605404,3178
"1870",39,3,19,2,25632812,25634836,2024
"2060",39,2,48,3,25639899,25641468,1569
"2260",39,3,55,4,25645811,25649145,3334
"2440",39,1,35,5,25656316,25658684,2368
"2610",39,2,12,6,25664612,25667857,3245
"2813",39,2,51,7,25674905,25677916,3011
"3115",39,3,85,8,25689402,25692312,2910
"3511",39,1,44,9,25722617,25725609,2992
"3814",39,2,84,10,25737940,25745757,7817
"3916",39,1,32,11,25761306,25764421,3115
"4411",39,2,15,12,25792161,25795853,3692
"4614",39,2,69,13,25804350,25806757,2407
"4715",39,3,61,14,25812293,25816150,3857
"5118",39,1,14,15,25843224,25847046,3822
"5315",39,1,53,16,25852068,25853894,1826
"569",39,2,39,17,25865798,25868931,3133
"5815",39,3,76,18,25876825,25881399,4574
"5915",39,1,74,19,25884374,25886046,1672
"6113",39,2,21,20,25898569,25901006,2437
"6415",39,2,72,21,25913996,25917039,3043
"6618",39,2,45,22,25927905,25930631,2726
"7013",39,3,16,23,25950770,25953751,2981
"728",39,2,36,24,25960454,25965695,5241
"8013",39,2,27,25,26174672,26178754,4082
"8216",39,1,41,26,26185545,26188227,2682
"8414",39,2,87,27,26192794,26196017,3223
"8510",39,3,88,28,26201680,26204756,3076
"8718",39,2,42,29,26219369,26223578,4209
"9217",39,3,7,30,26249130,26251754,2624
"9416",39,1,50,31,26258030,26260706,2676
"9716",39,2,63,32,26275632,26278434,2802
"9814",39,3,67,33,26282950,26285874,2924
"10018",39,1,17,34,26299740,26303554,3814
"10216",39,1,89,35,26310671,26315299,4628
"10416",39,3,10,36,26332147,26334675,2528
"10613",39,1,29,37,26340264,26343598,3334
"10814",39,1,71,38,26348161,26351747,3586
"11019",39,2,54,39,26364696,26366846,2150
"11213",39,2,78,40,26375152,26378499,3347
"11419",39,3,58,41,26398443,26400240,1797
"11620",39,2,81,42,26407814,26410716,2902
"11914",39,2,60,43,26426079,26429316,3237
"12120",39,1,26,44,26436863,26439053,2190
"12313",39,3,46,45,26445947,26449473,3526
"12513",39,1,86,46,26454861,26458281,3420
"12619",39,2,66,47,26462060,26465293,3233
"13615",39,3,70,48,26566851,26570477,3626
"13717",39,3,49,49,26574348,26577501,3153
"14417",39,1,83,50,26617501,26619880,2379
"14513",39,3,22,51,26623105,26625838,2733
"15017",39,1,23,52,26652068,26654231,2163
"15218",39,3,52,53,26660538,26662784,2246
"15415",39,1,20,54,26670561,26673455,2894
"15616",39,1,80,55,26680336,26682358,2022
"1579",39,2,90,56,26688049,26691494,3445
"15812",39,1,77,57,26694826,26696270,1444
"15916",39,3,13,58,26702813,26704855,2042
"16214",39,1,11,59,26873726,26876072,2346
"16815",39,2,75,60,26912935,26916016,3081
"17012",39,1,2,61,26925630,26927752,2122
"17216",39,1,62,62,26933651,26936053,2402
"17312",39,3,79,63,26939635,26941969,2334
"17616",39,1,47,64,26959273,26961131,1858
"17815",39,1,68,65,26968314,26971282,2968
"17915",39,1,59,66,26974368,26976292,1924
"18119",39,3,82,67,26986829,26990486,3657
"18314",39,2,3,68,27001877,27006527,4650
"18614",39,1,56,69,27021943,27024022,2079
"1889",39,1,5,70,27030234,27033142,2908
"19215",39,1,8,71,27057130,27061247,4117
"19516",39,1,65,72,27073082,27075231,2149
"19616",39,3,73,73,27080884,27082780,1896
"19717",39,3,40,74,27086172,27088384,2212
"19919",39,3,25,75,27093369,27096644,3275
"20410",39,3,31,76,27125800,27128518,2718
"20614",39,2,33,77,27136829,27139147,2318
"21012",39,1,38,78,27159259,27161916,2657
"21916",39,2,6,79,27263454,27270596,7142
"22215",39,3,37,80,27281480,27283534,2054
"22410",39,2,18,81,27292922,27296276,3354
"22614",39,3,34,82,27302428,27305412,2984
"22810",39,3,1,83,27312026,27314864,2838
"23218",39,2,24,84,27334363,27336905,2542
"23417",39,2,9,85,27342963,27347698,4735
"23710",39,3,43,86,27356994,27358553,1559
"23916",39,2,57,87,27364452,27367181,2729
"24118",39,3,28,88,27373592,27375997,2405
"24312",39,2,30,89,27383824,27385877,2053
"24515",39,3,4,90,27390961,27393397,2436
"980",40,1,55,1,1034006,1037195,3189
"1370",40,3,51,2,1053349,1055491,2142
"1970",40,3,90,3,1087333,1090904,3571
"2070",40,2,53,4,1093972,1096542,2570
"2270",40,2,11,5,1103851,1106120,2269
"2611",40,1,22,6,1125780,1127804,2024
"2814",40,3,15,7,1134027,1136308,2281
"3213",40,1,79,8,1156835,1159132,2297
"3617",40,3,33,9,1180663,1182292,1629
"3917",40,2,5,10,1194317,1196125,1808
"4219",40,1,88,11,1207888,1210236,2348
"4412",40,2,80,12,1222130,1224214,2084
"4818",40,3,21,13,1245497,1247077,1580
"5119",40,1,76,14,1257756,1259661,1905
"5213",40,3,72,15,1262056,1263837,1781
"5610",40,1,1,16,1284034,1286429,2395
"5816",40,3,36,17,1296309,1298366,2057
"6214",40,2,2,18,1315748,1318065,2317
"6416",40,1,16,19,1324030,1326663,2633
"6619",40,3,84,20,1333163,1335553,2390
"6813",40,3,24,21,1343078,1345426,2348
"7014",40,1,67,22,1351455,1353270,1815
"729",40,3,60,23,1361517,1363455,1938
"7413",40,1,46,24,1372188,1374342,2154
"7613",40,3,27,25,1381430,1384119,2689
"7818",40,3,6,26,1389708,1394254,4546
"8111",40,1,43,27,1404402,1406087,1685
"8813",40,1,34,28,1607894,1610141,2247
"9011",40,2,47,29,1623214,1625353,2139
"9218",40,3,48,30,1633519,1635513,1994
"9417",40,3,9,31,1641065,1643074,2009
"9614",40,2,56,32,1649600,1651558,1958
"10217",40,2,8,33,1690097,1693329,3232
"10714",40,3,63,34,1716557,1717851,1294
"11420",40,2,29,35,1773907,1776074,2167
"11621",40,1,40,36,1783684,1785200,1516
"12010",40,1,4,37,1806180,1807794,1614
"12215",40,2,32,38,1816416,1818803,2387
"12414",40,1,85,39,1825778,1827646,1868
"12514",40,2,62,40,1831998,1833856,1858
"12620",40,2,14,41,1837825,1840019,2194
"12811",40,2,44,42,1845757,1847555,1798
"13118",40,3,78,43,1863542,1865507,1965
"13314",40,3,30,44,1874567,1877003,2436
"13514",40,2,17,45,1882659,1884695,2036
"13911",40,3,57,46,1904760,1906636,1876
"14615",40,2,41,47,1946611,1948749,2138
"14815",40,1,7,48,1955964,1957219,1255
"15117",40,2,89,49,1973159,1975744,2585
"15219",40,1,19,50,1979184,1981014,1830
"15416",40,2,26,51,1987415,1989244,1829
"15617",40,3,39,52,1998482,2000404,1922
"15917",40,2,83,53,2017627,2020085,2458
"16011",40,2,74,54,2022999,2024773,1774
"16215",40,3,12,55,2034629,2037613,2984
"16417",40,1,37,56,2042452,2044148,1696
"16612",40,2,50,57,2049992,2051993,2001
"16816",40,2,71,58,2231926,2234151,2225
"17013",40,2,35,59,2242719,2244127,1408
"17423",40,2,38,60,2261835,2263583,1748
"17617",40,1,58,61,2268540,2269822,1282
"17816",40,1,25,62,2277120,2278987,1867
"18012",40,3,45,63,2285800,2288055,2255
"18712",40,3,75,64,2320434,2321815,1381
"18810",40,3,81,65,2324493,2326152,1659
"18917",40,3,87,66,2330204,2332220,2016
"19116",40,2,20,67,2340423,2341956,1533
"19312",40,2,65,68,2348606,2350425,1819
"19412",40,1,64,69,2353883,2355639,1756
"19517",40,1,10,70,2359431,2361215,1784
"19812",40,1,61,71,2372209,2374264,2055
"20411",40,3,69,72,2402842,2404921,2079
"20615",40,3,3,73,2429478,2431240,1762
"20919",40,1,31,74,2441438,2443496,2058
"21315",40,3,42,75,2460465,2461703,1238
"21514",40,1,28,76,2469713,2471763,2050
"21815",40,1,52,77,2481977,2483655,1678
"22216",40,1,82,78,2503361,2505641,2280
"22319",40,3,18,79,2510131,2512054,1923
"22516",40,3,54,80,2518276,2519834,1558
"22716",40,3,66,81,2524987,2526666,1679
"22811",40,1,73,82,2530092,2532134,2042
"23118",40,2,59,83,2546983,2548330,1347
"23516",40,1,49,84,2568352,2570375,2023
"23711",40,2,23,85,2578089,2579705,1616
"2408",40,1,70,86,2590220,2592474,2254
"24212",40,1,13,87,2601637,2602920,1283
"24414",40,2,86,88,2610014,2611867,1853
"24516",40,2,77,89,2615105,2617099,1994
"2487",40,2,68,90,2631711,2628106,-3605
"990",41,3,82,1,1611100,1618084,6984
"1159",41,3,40,2,1632559,1637508,4949
"1480",41,2,57,3,1653814,1658625,4811
"1670",41,2,81,4,1673577,1678681,5104
"1880",41,2,6,5,1689724,1694847,5123
"2077",41,2,87,6,1701212,1707831,6619
"2450",41,2,3,7,1745122,1752656,7534
"2815",41,3,4,8,1777669,1782512,4843
"3015",41,3,85,9,1789329,1794515,5186
"3410",41,1,89,10,1826721,1832864,6143
"3512",41,1,83,11,1840015,1846170,6155
"3618",41,3,64,12,1850053,1859353,9300
"3815",41,1,50,13,1872899,1879601,6702
"4315",41,1,86,14,1915930,1922730,6800
"4516",41,3,67,15,1937764,1942217,4453
"4615",41,3,28,16,1949006,1955533,6527
"4913",41,3,34,17,1974654,1979236,4582
"5120",41,1,65,18,1987579,1991058,3479
"5214",41,1,47,19,1995568,1998370,2802
"5513",41,3,61,20,2111231,2116587,5356
"5611",41,2,72,21,2122943,2128888,5945
"5916",41,3,1,22,2148889,2155763,6874
