"","X","sub","item","cond.x","seq","SFIX","EFIX","xPos","yPos","fix_num","fix_dur","sacc_dur","sent","line","word","word.1","char_trial","char_line","wordID","land_pos","sacc_len","outOfBnds","outsideText","time_since_start","reMapped","word_line","max_char_line","regress","regress2nd","Rtn_sweep","Rtn_sweep_type","filename","prev_RS","next_RS","prevChar","nextChar","prevX","nextX","prevY","prev_max_char_line","launchSite","landStart","undersweep_prob","prevEFIX","...1","Bnd_loc","tCross","tStarted","tCompleted","tChange","tActualChange","nextFlag","tNextFlag","tChangetoFixOnset","tChangetoFixOnset_VD","started_afterEFIX","DS_in_RS","cond.y","offset","Rtnsweep_land_char","corr_sacc_land","corr_sacc_land_char"
"3020",103718,36,10,3,19,11558185,11558397,384.6,736.6,10,212,64,1,2,15,15,74,8,"the",3,54,0,0,2132,0,2,45,0,NA,1,"undersweep","C:/Data/corr_sacc/asc/JITT36.asc",0,0,62,5,1359.9,340.2,514.8,66,4,8,1,11558028,3169,618,11558147,11558148,11558154,6,7,"SFIX",11558185,-31,-23,TRUE,1,3,309,5,340.2,2
"3021",152790,36,11,1,10,11394405,11394601,330,721.8,15,239,65,1,2,13,13,58,4,"even",4,47,0,0,3299,0,1,34,0,NA,1,"undersweep","C:/Data/corr_sacc/asc/JITT36.asc",0,0,51,3,1170.1,299.7,516.1,54,3,4,1,11394339,3160,618,11394363,11394366,11394373,7,10,"SFIX",11394405,-32,-24,TRUE,1,1,263,4,299.7,3
"3022",132922,36,12,2,28,11721668,11721822,324.9,727.8,13,154,68,1,2,15,15,69,4,"move",4,61,0,0,3046,0,1,46,0,NA,1,"undersweep","C:/Data/corr_sacc/asc/JITT36.asc",0,0,65,NA,1417.5,212.6,512.2,65,0,4,1,11721599,3178,618,11721631,11721633,11721634,1,3,"SFIX",11721668,-34,-26,TRUE,1,2,210,7,212.6,1
"3023",83753,36,13,3,51,12124714,12124855,355.3,739.8,8,141,51,2,2,11,11,57,2,"as",2,40,0,0,1568,0,1,46,0,NA,1,"accurate","C:/Data/corr_sacc/asc/JITT36.asc",0,0,42,9,1072.4,475.7,513.1,55,13,2,0,12124662,3201,618,12124684,12124687,12124690,3,6,"SFIX",12124714,-24,-16,TRUE,1,3,376,-1,NA,NA
"3024",103739,36,14,1,40,11968098,11968236,447.4,752.3,10,138,62,1,2,14,14,72,7,"had",3,46,0,0,1805,0,2,56,0,NA,1,"undersweep","C:/Data/corr_sacc/asc/JITT36.asc",0,0,53,3,1268.6,367.4,533.1,65,12,7,1,11968035,3190,618,11968056,11968059,11968062,3,6,"SFIX",11968098,-36,-28,TRUE,1,1,327,7,367.4,3
"3025",63790,36,15,2,81,12617616,12617756,281.2,709.9,6,140,67,1,2,14,14,58,5,"wallet",1,43,0,0,1879,0,2,47,0,NA,1,"undersweep","C:/Data/corr_sacc/asc/JITT36.asc",0,0,48,1,1068,216.6,519.3,53,5,5,1,12617548,3231,618,12617578,12617581,12617582,1,4,"SFIX",12617616,-34,-26,TRUE,1,2,151,8,216.6,4
"3026",93763,36,16,3,64,12407017,12407197,418.9,738,9,180,65,1,2,15,15,72,5,"probably",1,61,0,0,2242,0,2,67,0,NA,1,"accurate","C:/Data/corr_sacc/asc/JITT36.asc",0,0,66,15,1516.4,600.7,540.2,67,1,5,0,12406887,3214,618,12406977,12406979,12406986,7,9,"SFIX",12407017,-31,-23,TRUE,1,3,392,2,NA,NA
"3027",83720,36,17,1,18,11536479,11536673,295.9,714.2,8,194,52,1,2,12,12,58,4,"bothered",0,46,0,0,3089,0,2,61,0,NA,1,"accurate","C:/Data/corr_sacc/asc/JITT36.asc",0,0,50,14,1133.7,475.4,487.3,54,4,4,0,11536333,3168,618,11536453,11536455,11536457,2,4,"SFIX",11536479,-22,-14,TRUE,1,1,240,4,NA,NA
"3028",83746,36,18,2,44,12046093,12046227,508.4,680.8,8,134,64,1,2,17,17,72,7,"headed",3,48,0,0,2019,0,2,47,0,NA,1,"undersweep","C:/Data/corr_sacc/asc/JITT36.asc",0,0,55,NA,1383.7,393.1,494.9,65,10,7,1,12046028,3194,618,12046065,12046068,12046069,1,4,"SFIX",12046093,-24,-16,TRUE,1,2,344,10,393.1,3
"3029",113912,36,19,3,68,12448459,12448631,304.3,707.5,11,172,58,1,2,12,12,56,2,"had",2,40,0,0,2319,0,1,43,0,NA,1,"accurate","C:/Data/corr_sacc/asc/JITT36.asc",0,0,42,12,1032.1,483.4,508.6,54,12,2,0,12448400,3218,618,12448429,12448432,12448433,1,4,"SFIX",12448459,-26,-18,TRUE,1,3,337,-1,NA,NA
"3030",132940,36,20,1,46,12064674,12064787,421.6,710.8,13,113,70,1,2,14,14,77,11,"dramatic",2,54,0,0,3758,0,4,37,0,NA,1,"undersweep","C:/Data/corr_sacc/asc/JITT36.asc",0,0,65,3,1387.8,283.5,509.9,66,1,11,1,12064603,3196,618,12064629,12064632,12064633,1,4,"SFIX",12064674,-41,-33,TRUE,1,1,236,11,283.5,3
"3031",83756,36,21,2,54,12158300,12158451,272.9,698.1,8,151,61,1,2,12,12,56,2,"was",2,47,0,0,2251,0,1,39,0,NA,1,"undersweep","C:/Data/corr_sacc/asc/JITT36.asc",0,0,49,NA,1116.2,175,478.1,54,5,2,1,12158153,3204,618,12158272,12158274,12158275,1,3,"SFIX",12158300,-25,-17,TRUE,1,2,187,5,175,0
"3032",103759,36,22,3,60,12380591,12380751,431.9,702.4,10,160,74,1,2,17,17,72,5,"to",1,55,0,0,2453,0,2,36,0,NA,1,"accurate","C:/Data/corr_sacc/asc/JITT36.asc",0,0,60,17,1423.4,640.6,501.5,67,7,5,0,12380516,3210,618,12380544,12380545,12380547,2,3,"SFIX",12380591,-44,-36,TRUE,1,3,399,2,NA,NA
"3033",93752,36,23,1,53,12144161,12144245,443.2,756.8,9,84,70,1,2,14,14,59,5,"met",2,48,0,0,1984,0,2,46,0,NA,1,"accurate","C:/Data/corr_sacc/asc/JITT36.asc",0,0,53,7,1296.4,480.2,520.4,54,1,5,0,12144090,3203,618,12144117,12144119,12144121,2,4,"SFIX",12144161,-40,-32,TRUE,1,1,358,5,NA,NA
"3034",93735,36,24,2,36,11929048,11929203,300.9,727.1,9,155,66,1,2,13,13,68,3,"were",3,59,0,0,2956,0,1,69,0,NA,1,"undersweep","C:/Data/corr_sacc/asc/JITT36.asc",0,0,62,NA,1371.7,222.7,541.7,65,3,3,1,11928981,3186,618,11929008,11929010,11929012,2,4,"SFIX",11929048,-36,-28,TRUE,1,2,207,6,222.7,1
"3035",63791,36,25,3,82,12625015,12625230,375.5,730.2,6,215,56,1,2,12,12,61,7,"claimed",3,41,0,0,1316,0,2,45,0,NA,1,"accurate","C:/Data/corr_sacc/asc/JITT36.asc",0,0,48,19,1115.7,593.1,513.2,54,6,7,0,12624958,3232,618,12624986,12624987,12624990,3,4,"SFIX",12625015,-25,-17,TRUE,1,3,322,3,NA,NA
"3036",103742,36,26,1,43,12038861,12038988,462.5,707.2,10,127,70,1,2,15,15,71,6,"our",0,57,0,0,2059,0,2,52,0,NA,1,"undersweep","C:/Data/corr_sacc/asc/JITT36.asc",0,0,63,2,1479.9,383.2,535.1,65,2,6,1,12038790,3193,618,12038814,12038817,12038818,1,4,"SFIX",12038861,-43,-35,TRUE,1,1,364,6,383.2,2
"3037",73783,36,27,2,80,12609513,12609657,414,722.2,7,144,58,1,2,11,11,61,6,"restaurant",6,45,0,0,1418,0,1,63,0,NA,1,"undersweep","C:/Data/corr_sacc/asc/JITT36.asc",0,0,51,1,1233.1,328.5,517.8,55,4,6,1,12609454,3230,618,12609481,12609483,12609485,2,4,"SFIX",12609513,-28,-20,TRUE,1,2,266,9,328.5,4
"3038",113784,36,28,3,4,11254650,11254867,396.4,747.2,11,217,73,1,2,12,12,71,6,"overseas,",6,58,0,0,2384,0,1,70,0,NA,1,"accurate","C:/Data/corr_sacc/asc/JITT36.asc",0,0,64,12,1433.7,498.2,534.9,65,1,6,0,11254576,3154,618,11254599,11254602,11254606,4,7,"SFIX",11254650,-44,-36,TRUE,1,3,343,3,NA,NA
"3039",73751,36,29,1,48,12079278,12079416,419.6,730.7,7,138,72,1,2,10,10,57,4,"because",4,46,0,0,1646,0,1,68,0,NA,1,"undersweep","C:/Data/corr_sacc/asc/JITT36.asc",0,0,50,NA,1247.6,357.2,512.3,53,3,4,1,12079205,3198,618,12079233,12079235,12079237,2,4,"SFIX",12079278,-41,-33,TRUE,1,1,361,4,357.2,0
"3040",83759,36,30,2,57,12349150,12349288,388.4,740,8,138,64,1,2,14,14,77,10,"the",3,54,0,0,1914,0,2,40,0,NA,1,"undersweep","C:/Data/corr_sacc/asc/JITT36.asc",0,0,64,3,1357.1,259.5,533.1,67,3,10,1,12349085,3207,618,12349109,12349112,12349118,6,9,"SFIX",12349150,-32,-24,TRUE,1,2,163,13,259.5,6
"3041",83736,36,31,3,34,11895485,11895673,396.6,708.7,8,188,37,1,2,12,12,59,6,"was",3,21,0,0,1696,0,2,70,0,NA,1,"accurate","C:/Data/corr_sacc/asc/JITT36.asc",0,0,27,17,766.6,596.4,528.8,53,26,6,0,11895447,3184,618,11895467,11895469,11895471,2,4,"SFIX",11895485,-14,-6,TRUE,1,3,346,3,NA,NA
"3042",103725,36,32,1,26,11704735,11704874,372.1,737.7,10,139,72,1,2,15,15,74,7,"the",1,59,0,0,2286,0,2,46,0,NA,1,"undersweep","C:/Data/corr_sacc/asc/JITT36.asc",0,0,66,2,1424.1,272.7,539.1,67,1,7,1,11704606,3176,618,11704686,11704689,11704690,1,4,"SFIX",11704735,-45,-37,TRUE,1,1,251,7,272.7,2
"3043",73734,36,33,2,31,11853685,11853813,458.3,727.8,7,128,62,1,2,12,12,61,8,"the",0,43,0,0,1510,0,3,45,0,NA,1,"undersweep","C:/Data/corr_sacc/asc/JITT36.asc",0,0,51,1,1238.6,337.1,514.5,53,2,8,1,11853622,3181,618,11853648,11853651,11853652,1,4,"SFIX",11853685,-33,-25,TRUE,1,2,276,11,337.1,4
"3044",103778,36,34,3,79,12602414,12602518,349.1,770.8,10,104,69,1,2,14,14,70,4,"were",0,49,0,0,1931,0,2,55,0,NA,1,"accurate","C:/Data/corr_sacc/asc/JITT36.asc",0,0,53,8,1230.3,419.4,532,66,13,4,0,12602344,3229,618,12602370,12602372,12602380,8,10,"SFIX",12602414,-34,-26,TRUE,1,3,335,1,NA,NA
"3045",103715,36,35,1,16,11490375,11490501,368.4,788.6,10,126,59,1,2,11,11,56,2,"jumped",2,45,0,0,2253,0,1,51,0,NA,1,"accurate","C:/Data/corr_sacc/asc/JITT36.asc",0,0,47,12,1161.5,548.8,529.4,54,7,2,0,11490315,3166,618,11490339,11490341,11490343,2,4,"SFIX",11490375,-32,-24,TRUE,1,1,334,2,NA,NA
"3046",152846,36,36,2,66,12420680,12420815,412.7,721.4,15,135,72,1,2,14,14,69,4,"overlooking",4,58,0,0,3459,0,1,52,0,NA,1,"undersweep","C:/Data/corr_sacc/asc/JITT36.asc",0,0,62,NA,1450.6,330.4,523.7,65,3,4,1,12420607,3216,618,12420634,12420637,12420640,3,6,"SFIX",12420680,-40,-32,TRUE,1,2,294,7,330.4,3
"3047",123162,36,37,3,72,12483775,12483928,423.6,744.6,12,153,65,1,2,11,11,58,3,"could",3,49,0,0,2512,0,1,49,0,NA,1,"accurate","C:/Data/corr_sacc/asc/JITT36.asc",0,0,52,10,1304.2,550.4,511.7,55,3,3,0,12483709,3222,618,12483735,12483738,12483739,1,4,"SFIX",12483775,-36,-28,TRUE,1,3,435,0,NA,NA
"3048",142877,36,38,1,87,12711550,12711708,384.9,734.2,14,158,66,1,2,17,17,69,3,"the",0,62,0,0,2969,0,2,49,0,NA,1,"accurate","C:/Data/corr_sacc/asc/JITT36.asc",0,0,65,13,1499.5,572,536.8,66,1,3,0,12711483,3237,618,12711508,12711511,12711519,8,11,"SFIX",12711550,-31,-23,TRUE,1,1,339,3,NA,NA
"3049",172727,36,39,2,2,11236126,11236342,424.4,757.8,17,216,64,1,2,12,12,56,2,"money",2,50,0,0,3615,0,1,45,0,NA,1,"accurate","C:/Data/corr_sacc/asc/JITT36.asc",0,0,52,13,1322.3,628.7,530.2,54,2,2,0,11235993,3152,618,11234055,11234074,11234076,2,21,"SFIX",11234187,-111,-103,FALSE,0,2,343,5,NA,NA
"3050",93734,36,40,3,35,11913404,11913545,331,708.4,9,141,54,1,2,13,13,72,7,"another",2,52,0,0,1643,0,2,32,0,NA,1,"undersweep","C:/Data/corr_sacc/asc/JITT36.asc",0,0,59,3,1267.8,259.6,500.6,65,6,7,1,11913252,3185,618,11913373,11913376,11913377,1,4,"SFIX",11913404,-27,-19,TRUE,1,3,271,4,259.6,0
"3051",83714,36,41,1,12,11413692,11413923,416.1,723.8,8,231,57,1,2,14,14,59,4,"said",1,39,0,0,1662,0,2,42,0,NA,1,"accurate","C:/Data/corr_sacc/asc/JITT36.asc",0,0,43,18,1110.7,671.4,514.8,55,12,4,0,11413634,3162,618,11413657,11413659,11413661,2,4,"SFIX",11413692,-31,-23,TRUE,1,1,352,4,NA,NA
"3052",142837,36,42,2,47,12072503,12072682,412,710.3,14,179,63,1,2,14,14,68,3,"arrived",3,58,0,0,3122,0,1,41,0,NA,1,"undersweep","C:/Data/corr_sacc/asc/JITT36.asc",0,0,61,NA,1449.3,356.8,530.6,65,4,3,1,12072439,3197,618,12072466,12072468,12072472,4,6,"SFIX",12072503,-31,-23,TRUE,1,2,306,6,356.8,3
"3053",113924,36,43,3,74,12515064,12515262,394.9,702.1,11,198,54,1,2,9,9,57,5,"expensive",5,45,0,0,2376,0,1,43,0,NA,1,"accurate","C:/Data/corr_sacc/asc/JITT36.asc",0,0,50,13,1207.3,542,494.8,52,2,5,0,12515009,3224,618,12515036,12515039,12515040,1,4,"SFIX",12515064,-24,-16,TRUE,1,3,369,2,NA,NA
"3054",123107,36,44,1,17,11519442,11519577,443.3,719.6,12,135,52,1,2,10,10,65,10,"teacher",2,35,0,0,2501,0,2,44,0,NA,1,"undersweep","C:/Data/corr_sacc/asc/JITT36.asc",0,0,45,4,1074.6,335.5,518.5,55,10,10,1,11519389,3167,618,11519414,11519416,11519417,1,3,"SFIX",11519442,-25,-17,TRUE,1,1,281,10,335.5,4
"3055",93768,36,45,2,69,12455763,12455917,388.1,724.7,9,154,67,1,2,12,12,72,6,"devious",6,NA,0,0,1824,0,1,54,0,NA,1,"undersweep","C:/Data/corr_sacc/asc/JITT36.asc",0,0,NA,NA,1485.7,290.7,512.3,66,NA,6,1,12455695,3219,618,12455724,12455727,12455728,1,4,"SFIX",12455763,-35,-27,TRUE,1,2,239,9,290.7,3
"3056",103732,36,46,3,33,11884276,11884394,302.6,708.9,10,118,71,1,2,11,11,63,6,"fearless",6,50,0,0,2038,0,1,51,0,NA,1,"undersweep","C:/Data/corr_sacc/asc/JITT36.asc",0,0,56,2,1216.5,245.4,523.3,57,1,6,1,11884204,3183,618,11884230,11884232,11884234,2,4,"SFIX",11884276,-42,-34,TRUE,1,3,267,2,245.4,-1
"3057",93777,36,47,1,78,12588780,12588896,463.9,738.8,9,116,64,1,2,16,16,70,8,"picture",0,51,0,0,1579,0,2,49,0,NA,1,"undersweep","C:/Data/corr_sacc/asc/JITT36.asc",0,0,59,1,1385.9,353.4,536.7,62,3,8,1,12588715,3228,618,12588744,12588745,12588746,1,2,"SFIX",12588780,-34,-26,TRUE,1,1,337,8,353.4,1
"3058",63748,36,48,2,39,11953532,11953679,413.9,748.3,6,147,47,1,2,9,9,53,6,"fantastic",6,37,0,0,1254,0,1,47,0,NA,1,"undersweep","C:/Data/corr_sacc/asc/JITT36.asc",0,0,43,1,1080.7,321.8,534.1,47,4,6,1,11953484,3189,618,11953505,11953508,11953514,6,9,"SFIX",11953532,-18,-10,TRUE,1,2,261,9,321.8,4
"3059",103774,36,49,3,75,12535682,12535874,318.9,716.7,10,192,55,1,2,9,9,47,6,"generate",6,29,0,0,2080,0,1,56,0,NA,1,"accurate","C:/Data/corr_sacc/asc/JITT36.asc",0,0,35,16,837,498.8,534.8,41,6,6,0,12535626,3225,618,12535649,12535652,12535653,1,4,"SFIX",12535682,-29,-21,TRUE,1,3,268,3,NA,NA
"3060",113820,36,50,1,22,11600787,11600938,495.7,720.5,11,151,63,1,2,13,13,68,7,"fearless",7,52,0,0,2098,0,1,50,0,NA,1,"undersweep","C:/Data/corr_sacc/asc/JITT36.asc",0,0,59,3,1434.9,424.4,527.4,61,2,7,1,11600723,3172,618,11600746,11600749,11600755,6,9,"SFIX",11600787,-32,-24,TRUE,1,1,383,7,424.4,3
"3061",93728,36,51,2,29,11762653,11762795,479.7,721.9,9,142,55,1,2,10,10,60,5,"stunning",5,48,0,0,1788,0,1,50,0,NA,1,"undersweep","C:/Data/corr_sacc/asc/JITT36.asc",0,0,53,NA,1329.3,361.9,509.4,55,2,5,1,11762597,3179,618,11762621,11762623,11762627,4,6,"SFIX",11762653,-26,-18,TRUE,1,2,337,8,361.9,2
"3062",83744,36,52,3,42,12022678,12022868,432.8,733.6,8,190,65,1,2,12,12,64,3,"powerful",3,56,0,0,1548,0,1,58,0,NA,1,"accurate","C:/Data/corr_sacc/asc/JITT36.asc",0,0,59,15,1429.6,640.3,526.3,61,2,3,0,12022519,3192,618,12022636,12022639,12022640,1,4,"SFIX",12022678,-38,-30,TRUE,1,3,435,0,NA,NA
"3063",83711,36,53,1,9,11363133,11363354,297.4,698.2,8,221,60,1,2,11,11,52,5,"sinister",5,41,0,0,2098,0,1,45,0,NA,1,"accurate","C:/Data/corr_sacc/asc/JITT36.asc",0,0,46,15,1027,480.3,508.4,47,1,5,0,11362974,3159,618,11361939,11361956,11361961,5,22,"SFIX",11362068,-107,-99,FALSE,0,1,211,5,NA,NA
"3064",113778,36,54,2,1,11215461,11215578,503.5,707.4,11,117,56,1,2,11,11,63,7,"poisonous",7,NA,0,0,3130,0,1,52,0,NA,1,"undersweep","C:/Data/corr_sacc/asc/JITT36.asc",0,0,NA,2,1411.3,421.8,541.7,56,NA,7,1,11215404,3151,618,11215427,11215429,11215431,2,4,"SFIX",11215461,-30,-22,TRUE,1,2,338,10,421.8,5
"3065",142880,36,55,3,90,12773451,12773611,470.8,690.1,14,160,59,1,2,9,9,58,7,"intriguing",7,NA,0,0,2340,0,1,45,0,NA,1,"accurate","C:/Data/corr_sacc/asc/JITT36.asc",0,0,NA,10,1297.6,539,524,51,NA,7,0,12773300,3240,618,12773425,12773428,12773430,2,5,"SFIX",12773451,-21,-13,TRUE,1,3,414,4,NA,NA
"3066",93783,36,56,1,84,12664507,12664739,302.8,734.3,9,232,68,1,2,10,10,57,4,"fabulous",4,47,0,0,2002,0,1,41,0,NA,1,"accurate","C:/Data/corr_sacc/asc/JITT36.asc",0,0,51,15,1151.5,513.1,511.7,53,2,4,0,12664438,3234,618,12664467,12664470,12664472,2,5,"SFIX",12664507,-35,-27,TRUE,1,1,249,3,NA,NA
"3067",63794,36,57,2,85,12671850,12671976,512.4,717.4,6,126,55,1,2,10,10,58,7,"bargain",7,41,0,0,1425,0,1,38,0,NA,1,"undersweep","C:/Data/corr_sacc/asc/JITT36.asc",0,0,48,2,1233.6,408.3,512.9,51,3,7,1,12671794,3235,618,12671817,12671820,12671821,1,4,"SFIX",12671850,-29,-21,TRUE,1,2,333,10,408.3,5
"3068",73709,36,58,3,6,11321203,11321393,371.2,731.8,7,190,54,1,2,9,9,55,8,"internet",8,39,0,0,1833,0,1,32,0,NA,1,"accurate","C:/Data/corr_sacc/asc/JITT36.asc",0,0,47,17,1068.8,536.3,522.5,47,0,8,0,11321148,3156,618,11321168,11321171,11321172,1,4,"SFIX",11321203,-31,-23,TRUE,1,3,293,5,NA,NA
"3069",103749,36,59,1,50,12116243,12116419,424.8,726.6,10,176,55,1,2,12,12,53,4,"extremely",4,44,0,0,1876,0,1,39,0,NA,1,"accurate","C:/Data/corr_sacc/asc/JITT36.asc",0,0,48,14,1212.5,605.2,515.2,49,1,4,0,12116187,3200,618,12116210,12116213,12116214,1,4,"SFIX",12116243,-29,-21,TRUE,1,1,356,4,NA,NA
"3070",73773,36,60,2,70,12462441,12462589,324.1,726.5,7,148,62,1,2,11,11,65,7,"tremendous",7,51,0,0,1633,0,1,46,0,NA,1,"undersweep","C:/Data/corr_sacc/asc/JITT36.asc",0,0,58,1,1243.8,221.2,523.4,58,0,7,1,12462303,3220,618,12462405,12462407,12462409,2,4,"SFIX",12462441,-32,-24,TRUE,1,2,158,10,221.2,4
"3071",152829,36,61,3,49,12107961,12108146,462.6,721.4,15,185,71,1,2,14,14,59,5,"gentle",1,41,0,0,2837,0,2,35,0,NA,1,"accurate","C:/Data/corr_sacc/asc/JITT36.asc",0,0,46,15,1197.8,636.8,512.4,54,8,5,0,12107889,3199,618,12107927,12107930,12107933,3,6,"SFIX",12107961,-28,-20,TRUE,1,3,435,2,NA,NA
"3072",182693,36,62,1,30,11848354,11848486,385.3,750.4,18,132,67,1,2,14,14,71,4,"though",4,53,0,0,4003,0,1,37,0,NA,1,"undersweep","C:/Data/corr_sacc/asc/JITT36.asc",0,0,57,1,1329.1,322,541.8,67,10,4,1,11848286,3180,618,11845458,11845482,11845488,6,30,"SFIX",11845572,-84,-76,FALSE,0,1,315,4,322,1
"3073",113830,36,63,2,27,11713917,11714036,538.9,719.5,11,119,60,1,2,11,11,63,9,"preparation",6,44,0,0,2430,0,2,35,0,NA,1,"undersweep","C:/Data/corr_sacc/asc/JITT36.asc",0,0,53,NA,1335.1,382.1,509,54,1,9,1,11713856,3177,618,11713883,11713886,11713889,3,6,"SFIX",11713917,-28,-20,TRUE,1,2,331,12,382.1,3
"3074",113852,36,64,3,38,11947991,11948132,375.1,721.9,11,141,66,1,2,14,14,74,8,"protect",4,41,0,0,2306,0,2,51,0,NA,1,"undersweep","C:/Data/corr_sacc/asc/JITT36.asc",0,0,49,7,1115.6,368,536.7,66,17,8,1,11947924,3188,618,11947949,11947952,11947953,1,4,"SFIX",11947991,-38,-30,TRUE,1,3,300,5,368,4
"3075",103724,36,65,1,25,11646656,11646797,423.8,741.7,10,141,56,1,2,13,13,62,8,"spirits",0,45,0,0,2103,0,3,44,0,NA,1,"undersweep","C:/Data/corr_sacc/asc/JITT36.asc",0,0,53,2,1240.9,332.4,533.7,54,1,8,1,11646599,3175,618,11646620,11646623,11646624,1,4,"SFIX",11646656,-32,-24,TRUE,1,1,298,7,332.4,2
"3076",93714,36,66,2,15,11457095,11457221,463.2,756.4,9,126,62,1,2,17,17,72,6,"day",1,53,0,0,2207,0,2,54,0,NA,1,"undersweep","C:/Data/corr_sacc/asc/JITT36.asc",0,0,59,NA,1417.7,346,527.5,66,7,6,1,11457032,3165,618,11457055,11457058,11457059,1,4,"SFIX",11457095,-36,-28,TRUE,1,2,306,9,346,3
"3077",103713,36,67,3,14,11441754,11441924,425.1,704.8,10,170,10,1,2,12,12,61,7,"her",3,2,0,0,2210,0,2,45,0,NA,1,"undersweep","C:/Data/corr_sacc/asc/JITT36.asc",0,1,49,4,1183.6,371,520.3,54,40,7,NA,11441612,3164,618,11441673,11441676,11441679,3,6,"SFIX",11441711,-32,-24,TRUE,1,3,369,4,371,1
"3078",93785,36,68,1,86,12695025,12695184,443.3,737.6,9,159,69,1,2,14,14,71,4,"year",4,54,0,0,1766,0,1,59,0,NA,1,"undersweep","C:/Data/corr_sacc/asc/JITT36.asc",0,0,58,NA,1430.6,385.2,537.9,67,9,4,1,12694878,3236,618,12694984,12694987,12694988,1,4,"SFIX",12695025,-37,-29,TRUE,1,1,389,4,385.2,0
"3079",103702,36,69,2,3,11246795,11246926,400.6,722.4,10,131,57,1,2,13,13,59,4,"so",1,41,0,0,2419,0,2,63,0,NA,1,"undersweep","C:/Data/corr_sacc/asc/JITT36.asc",0,0,45,1,1140.1,334.8,526.2,55,10,4,1,11246646,3153,618,11246757,11246761,11246762,1,5,"SFIX",11246795,-33,-25,TRUE,1,2,279,7,334.8,4
"3080",103787,36,70,3,88,12757236,12757397,466.1,707.3,10,161,62,1,2,15,15,72,6,"huge",4,58,0,0,2982,0,2,68,0,NA,1,"accurate","C:/Data/corr_sacc/asc/JITT36.asc",0,0,64,10,1495.4,525.3,521.6,66,2,6,0,12757173,3238,618,12757202,12757205,12757211,6,9,"SFIX",12757236,-25,-17,TRUE,1,3,413,3,NA,NA
"3081",142801,36,71,1,11,11408610,11408732,358.8,729.8,14,122,60,1,2,13,13,63,8,"after",3,35,0,0,3112,0,2,43,0,NA,1,"undersweep","C:/Data/corr_sacc/asc/JITT36.asc",0,0,43,2,977.8,243.8,517,55,12,8,1,11408549,3161,618,11408591,11408594,11408595,1,4,"SFIX",11408610,-15,-7,TRUE,1,1,216,8,243.8,2
"3082",83767,36,72,2,65,12413969,12414120,436.3,721.6,8,151,62,1,2,13,13,72,6,"for",0,54,0,0,1607,0,2,42,0,NA,1,"undersweep","C:/Data/corr_sacc/asc/JITT36.asc",0,0,60,NA,1407.7,323.9,506,66,6,6,1,12413906,3215,618,12413930,12413932,12413935,3,5,"SFIX",12413969,-34,-26,TRUE,1,2,290,9,323.9,2
"3083",142811,36,73,3,21,11587189,11587322,537.1,709.7,14,133,48,1,2,10,10,63,10,"playing",2,37,0,0,4833,0,3,42,0,NA,1,"undersweep","C:/Data/corr_sacc/asc/JITT36.asc",0,0,47,5,1203.4,437.9,518.3,53,6,10,1,11587140,3171,618,11585623,11585639,11585643,4,20,"SFIX",11585788,-145,-137,FALSE,0,3,416,7,437.9,2
"3084",83764,36,74,1,62,12393982,12394119,343.2,702.6,8,137,62,1,2,13,13,73,7,"over",0,57,0,0,2306,0,2,35,0,NA,1,"undersweep","C:/Data/corr_sacc/asc/JITT36.asc",0,0,64,3,1356,258,524.2,66,2,7,1,12393919,3212,618,12393948,12393950,12393951,1,3,"SFIX",12393982,-31,-23,TRUE,1,1,219,7,258,3
"3085",73770,36,75,2,67,12436709,12436861,468.7,708.2,7,152,59,1,2,10,10,59,6,"during",6,42,0,0,2097,0,1,37,0,NA,1,"undersweep","C:/Data/corr_sacc/asc/JITT36.asc",0,0,48,1,1225.2,384.1,502.9,53,5,6,1,12436649,3217,618,12436678,12436680,12436681,1,3,"SFIX",12436709,-28,-20,TRUE,1,2,322,9,384.1,4
"3086",152788,36,76,3,8,11347227,11347407,388.1,722.8,15,180,71,1,2,13,13,70,5,"look",0,59,0,0,3720,0,2,45,0,NA,1,"accurate","C:/Data/corr_sacc/asc/JITT36.asc",0,0,64,16,1438,574.2,515.2,65,1,5,0,11347155,3158,618,11347178,11347180,11347182,2,4,"SFIX",11347227,-45,-37,TRUE,1,3,354,2,NA,NA
"3087",63770,36,77,1,61,12388755,12388918,376,711.2,6,163,52,1,2,12,12,63,8,"strong",3,40,0,0,2757,0,2,39,0,NA,1,"undersweep","C:/Data/corr_sacc/asc/JITT36.asc",0,0,48,3,1093.6,285.6,515.5,55,7,8,1,12388702,3211,618,12388199,12388219,12388224,5,25,"SFIX",12388320,-96,-88,FALSE,0,1,246,8,285.6,3
"3088",93758,36,78,2,59,12374927,12375018,477.4,758.2,9,91,72,1,2,13,13,75,9,"solo",3,57,0,0,3345,0,2,38,0,NA,1,"undersweep","C:/Data/corr_sacc/asc/JITT36.asc",0,0,66,NA,1511.8,327,529.4,66,0,9,1,12374766,3209,618,12374876,12374879,12374880,1,4,"SFIX",12374927,-47,-39,TRUE,1,2,275,12,327,3
